emoji,name,url,filename
🖖🏽,vulcan salute: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/vulcan-salute_medium-skin-tone_1f596-1f3fd_1f3fd.png,data/vulcan salute: medium skin tone.png
🖖🏾,vulcan salute: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/vulcan-salute_medium-dark-skin-tone_1f596-1f3fe_1f3fe.png,data/vulcan salute: medium-dark skin tone.png
🖖🏿,vulcan salute: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/vulcan-salute_dark-skin-tone_1f596-1f3ff_1f3ff.png,data/vulcan salute: dark skin tone.png
🤘,sign of the horns,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/sign-of-the-horns_1f918.png,data/sign of the horns.png
🤘🏻,sign of the horns: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/sign-of-the-horns_light-skin-tone_1f918-1f3fb_1f3fb.png,data/sign of the horns: light skin tone.png
🤘🏼,sign of the horns: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/sign-of-the-horns_medium-light-skin-tone_1f918-1f3fc_1f3fc.png,data/sign of the horns: medium-light skin tone.png
🤘🏽,sign of the horns: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/sign-of-the-horns_medium-skin-tone_1f918-1f3fd_1f3fd.png,data/sign of the horns: medium skin tone.png
🤘🏾,sign of the horns: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/sign-of-the-horns_medium-dark-skin-tone_1f918-1f3fe_1f3fe.png,data/sign of the horns: medium-dark skin tone.png
🤘🏿,sign of the horns: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/sign-of-the-horns_dark-skin-tone_1f918-1f3ff_1f3ff.png,data/sign of the horns: dark skin tone.png
🤙,call me hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/call-me-hand_1f919.png,data/call me hand.png
🤙🏻,call me hand: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/call-me-hand_light-skin-tone_1f919-1f3fb_1f3fb.png,data/call me hand: light skin tone.png
🤙🏼,call me hand: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/call-me-hand_medium-light-skin-tone_1f919-1f3fc_1f3fc.png,data/call me hand: medium-light skin tone.png
🤙🏽,call me hand: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/call-me-hand_medium-skin-tone_1f919-1f3fd_1f3fd.png,data/call me hand: medium skin tone.png
🤙🏾,call me hand: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/call-me-hand_medium-dark-skin-tone_1f919-1f3fe_1f3fe.png,data/call me hand: medium-dark skin tone.png
🤙🏿,call me hand: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/call-me-hand_dark-skin-tone_1f919-1f3ff_1f3ff.png,data/call me hand: dark skin tone.png
🖐️,hand with fingers splayed,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/hand-with-fingers-splayed_1f590-fe0f.png,data/hand with fingers splayed.png
🖐,hand with fingers splayed,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/hand-with-fingers-splayed_1f590-fe0f.png,data/hand with fingers splayed.png
🖐🏻,hand with fingers splayed: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/hand-with-fingers-splayed_light-skin-tone_1f590-1f3fb_1f3fb.png,data/hand with fingers splayed: light skin tone.png
🖐🏼,hand with fingers splayed: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/hand-with-fingers-splayed_medium-light-skin-tone_1f590-1f3fc_1f3fc.png,data/hand with fingers splayed: medium-light skin tone.png
🖐🏽,hand with fingers splayed: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/hand-with-fingers-splayed_medium-skin-tone_1f590-1f3fd_1f3fd.png,data/hand with fingers splayed: medium skin tone.png
🖐🏾,hand with fingers splayed: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/hand-with-fingers-splayed_medium-dark-skin-tone_1f590-1f3fe_1f3fe.png,data/hand with fingers splayed: medium-dark skin tone.png
🖐🏿,hand with fingers splayed: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/hand-with-fingers-splayed_dark-skin-tone_1f590-1f3ff_1f3ff.png,data/hand with fingers splayed: dark skin tone.png
✋,raised hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-hand_270b.png,data/raised hand.png
✋🏻,raised hand: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-hand_light-skin-tone_270b-1f3fb_1f3fb.png,data/raised hand: light skin tone.png
✋🏼,raised hand: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-hand_medium-light-skin-tone_270b-1f3fc_1f3fc.png,data/raised hand: medium-light skin tone.png
✋🏽,raised hand: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-hand_medium-skin-tone_270b-1f3fd_1f3fd.png,data/raised hand: medium skin tone.png
✋🏾,raised hand: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-hand_medium-dark-skin-tone_270b-1f3fe_1f3fe.png,data/raised hand: medium-dark skin tone.png
✋🏿,raised hand: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-hand_dark-skin-tone_270b-1f3ff_1f3ff.png,data/raised hand: dark skin tone.png
👌,OK hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/ok-hand_1f44c.png,data/OK hand.png
👌🏻,OK hand: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/ok-hand_light-skin-tone_1f44c-1f3fb_1f3fb.png,data/OK hand: light skin tone.png
👌🏼,OK hand: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/ok-hand_medium-light-skin-tone_1f44c-1f3fc_1f3fc.png,data/OK hand: medium-light skin tone.png
👌🏽,OK hand: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/ok-hand_medium-skin-tone_1f44c-1f3fd_1f3fd.png,data/OK hand: medium skin tone.png
👌🏾,OK hand: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/ok-hand_medium-dark-skin-tone_1f44c-1f3fe_1f3fe.png,data/OK hand: medium-dark skin tone.png
👌🏿,OK hand: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/ok-hand_dark-skin-tone_1f44c-1f3ff_1f3ff.png,data/OK hand: dark skin tone.png
👍,thumbs up,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-up_1f44d.png,data/thumbs up.png
👍🏻,thumbs up: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-up_light-skin-tone_1f44d-1f3fb_1f3fb.png,data/thumbs up: light skin tone.png
👍🏼,thumbs up: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-up_medium-light-skin-tone_1f44d-1f3fc_1f3fc.png,data/thumbs up: medium-light skin tone.png
👍🏽,thumbs up: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-up_medium-skin-tone_1f44d-1f3fd_1f3fd.png,data/thumbs up: medium skin tone.png
👍🏾,thumbs up: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-up_medium-dark-skin-tone_1f44d-1f3fe_1f3fe.png,data/thumbs up: medium-dark skin tone.png
👍🏿,thumbs up: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-up_dark-skin-tone_1f44d-1f3ff_1f3ff.png,data/thumbs up: dark skin tone.png
👎,thumbs down,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-down_1f44e.png,data/thumbs down.png
👎🏻,thumbs down: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-down_light-skin-tone_1f44e-1f3fb_1f3fb.png,data/thumbs down: light skin tone.png
👎🏼,thumbs down: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-down_medium-light-skin-tone_1f44e-1f3fc_1f3fc.png,data/thumbs down: medium-light skin tone.png
👎🏽,thumbs down: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-down_medium-skin-tone_1f44e-1f3fd_1f3fd.png,data/thumbs down: medium skin tone.png
👎🏾,thumbs down: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-down_medium-dark-skin-tone_1f44e-1f3fe_1f3fe.png,data/thumbs down: medium-dark skin tone.png
👎🏿,thumbs down: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/thumbs-down_dark-skin-tone_1f44e-1f3ff_1f3ff.png,data/thumbs down: dark skin tone.png
✊,raised fist,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-fist_270a.png,data/raised fist.png
✊🏻,raised fist: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-fist_light-skin-tone_270a-1f3fb_1f3fb.png,data/raised fist: light skin tone.png
✊🏼,raised fist: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-fist_medium-light-skin-tone_270a-1f3fc_1f3fc.png,data/raised fist: medium-light skin tone.png
✊🏽,raised fist: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-fist_medium-skin-tone_270a-1f3fd_1f3fd.png,data/raised fist: medium skin tone.png
✊🏾,raised fist: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-fist_medium-dark-skin-tone_270a-1f3fe_1f3fe.png,data/raised fist: medium-dark skin tone.png
✊🏿,raised fist: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-fist_dark-skin-tone_270a-1f3ff_1f3ff.png,data/raised fist: dark skin tone.png
👊,oncoming fist,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/oncoming-fist_1f44a.png,data/oncoming fist.png
👊🏻,oncoming fist: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/oncoming-fist_light-skin-tone_1f44a-1f3fb_1f3fb.png,data/oncoming fist: light skin tone.png
👊🏼,oncoming fist: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/oncoming-fist_medium-light-skin-tone_1f44a-1f3fc_1f3fc.png,data/oncoming fist: medium-light skin tone.png
👊🏽,oncoming fist: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/oncoming-fist_medium-skin-tone_1f44a-1f3fd_1f3fd.png,data/oncoming fist: medium skin tone.png
👊🏾,oncoming fist: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/oncoming-fist_medium-dark-skin-tone_1f44a-1f3fe_1f3fe.png,data/oncoming fist: medium-dark skin tone.png
👊🏿,oncoming fist: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/oncoming-fist_dark-skin-tone_1f44a-1f3ff_1f3ff.png,data/oncoming fist: dark skin tone.png
🤛,left-facing fist,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/left-facing-fist_1f91b.png,data/left-facing fist.png
🤛🏻,left-facing fist: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/left-facing-fist_light-skin-tone_1f91b-1f3fb_1f3fb.png,data/left-facing fist: light skin tone.png
🤛🏼,left-facing fist: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/left-facing-fist_medium-light-skin-tone_1f91b-1f3fc_1f3fc.png,data/left-facing fist: medium-light skin tone.png
🤛🏽,left-facing fist: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/left-facing-fist_medium-skin-tone_1f91b-1f3fd_1f3fd.png,data/left-facing fist: medium skin tone.png
🤛🏾,left-facing fist: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/left-facing-fist_medium-dark-skin-tone_1f91b-1f3fe_1f3fe.png,data/left-facing fist: medium-dark skin tone.png
🤛🏿,left-facing fist: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/left-facing-fist_dark-skin-tone_1f91b-1f3ff_1f3ff.png,data/left-facing fist: dark skin tone.png
🤜,right-facing fist,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/right-facing-fist_1f91c.png,data/right-facing fist.png
🤜🏻,right-facing fist: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/right-facing-fist_light-skin-tone_1f91c-1f3fb_1f3fb.png,data/right-facing fist: light skin tone.png
🤜🏼,right-facing fist: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/right-facing-fist_medium-light-skin-tone_1f91c-1f3fc_1f3fc.png,data/right-facing fist: medium-light skin tone.png
🤜🏽,right-facing fist: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/right-facing-fist_medium-skin-tone_1f91c-1f3fd_1f3fd.png,data/right-facing fist: medium skin tone.png
🤜🏾,right-facing fist: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/right-facing-fist_medium-dark-skin-tone_1f91c-1f3fe_1f3fe.png,data/right-facing fist: medium-dark skin tone.png
🤜🏿,right-facing fist: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/right-facing-fist_dark-skin-tone_1f91c-1f3ff_1f3ff.png,data/right-facing fist: dark skin tone.png
🤚,raised back of hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-back-of-hand_1f91a.png,data/raised back of hand.png
🤚🏻,raised back of hand: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-back-of-hand_light-skin-tone_1f91a-1f3fb_1f3fb.png,data/raised back of hand: light skin tone.png
🤚🏼,raised back of hand: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-back-of-hand_medium-light-skin-tone_1f91a-1f3fc_1f3fc.png,data/raised back of hand: medium-light skin tone.png
🤚🏽,raised back of hand: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-back-of-hand_medium-skin-tone_1f91a-1f3fd_1f3fd.png,data/raised back of hand: medium skin tone.png
🤚🏾,raised back of hand: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-back-of-hand_medium-dark-skin-tone_1f91a-1f3fe_1f3fe.png,data/raised back of hand: medium-dark skin tone.png
🤚🏿,raised back of hand: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/raised-back-of-hand_dark-skin-tone_1f91a-1f3ff_1f3ff.png,data/raised back of hand: dark skin tone.png
👋,waving hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/waving-hand_1f44b.png,data/waving hand.png
👋🏻,waving hand: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/waving-hand_light-skin-tone_1f44b-1f3fb_1f3fb.png,data/waving hand: light skin tone.png
👋🏼,waving hand: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/waving-hand_medium-light-skin-tone_1f44b-1f3fc_1f3fc.png,data/waving hand: medium-light skin tone.png
👋🏽,waving hand: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/waving-hand_medium-skin-tone_1f44b-1f3fd_1f3fd.png,data/waving hand: medium skin tone.png
👋🏾,waving hand: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/waving-hand_medium-dark-skin-tone_1f44b-1f3fe_1f3fe.png,data/waving hand: medium-dark skin tone.png
👋🏿,waving hand: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/waving-hand_dark-skin-tone_1f44b-1f3ff_1f3ff.png,data/waving hand: dark skin tone.png
🤟,love-you gesture,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/love-you-gesture_1f91f.png,data/love-you gesture.png
🤟🏻,love-you gesture: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/love-you-gesture_light-skin-tone_1f91f-1f3fb_1f3fb.png,data/love-you gesture: light skin tone.png
🤟🏼,love-you gesture: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/love-you-gesture_medium-light-skin-tone_1f91f-1f3fc_1f3fc.png,data/love-you gesture: medium-light skin tone.png
🤟🏽,love-you gesture: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/love-you-gesture_medium-skin-tone_1f91f-1f3fd_1f3fd.png,data/love-you gesture: medium skin tone.png
🤟🏾,love-you gesture: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/love-you-gesture_medium-dark-skin-tone_1f91f-1f3fe_1f3fe.png,data/love-you gesture: medium-dark skin tone.png
🤟🏿,love-you gesture: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/love-you-gesture_dark-skin-tone_1f91f-1f3ff_1f3ff.png,data/love-you gesture: dark skin tone.png
✍️,writing hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/writing-hand_270d-fe0f.png,data/writing hand.png
✍,writing hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/writing-hand_270d-fe0f.png,data/writing hand.png
✍🏻,writing hand: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/writing-hand_light-skin-tone_270d-1f3fb_1f3fb.png,data/writing hand: light skin tone.png
✍🏼,writing hand: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/writing-hand_medium-light-skin-tone_270d-1f3fc_1f3fc.png,data/writing hand: medium-light skin tone.png
✍🏽,writing hand: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/writing-hand_medium-skin-tone_270d-1f3fd_1f3fd.png,data/writing hand: medium skin tone.png
✍🏾,writing hand: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/writing-hand_medium-dark-skin-tone_270d-1f3fe_1f3fe.png,data/writing hand: medium-dark skin tone.png
✍🏿,writing hand: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/writing-hand_dark-skin-tone_270d-1f3ff_1f3ff.png,data/writing hand: dark skin tone.png
👏,clapping hands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/clapping-hands_1f44f.png,data/clapping hands.png
